// Sistema de Informações Hidrológicas
// Versão Web 3.0
// © 2013 Agência Nacional de Águas (ANA)
//
// NivelConsistencia: 1 = Bruto, 2 = Consistido
// TipoMedicaoChuvas: 1 = Pluviômetro, 2 = Pluviógrafo, 3 = Data logger
// Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado
//
// Restrições da consulta:
//	Código da Estação:00638004
//


EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status;
00638004;1;1935-02-01;1;66,5;259,1;2;21;1;1;0;865,9;1;0,8;66,5;8,5;0,2;0;0;11,2;9,5;1,1;2,1;0;23,8;35,5;2,2;4;10,4;0,2;0;12;5,7;0;28,2;1,2;0;25,5;5,1;5,4;0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
00638004;1;1935-03-01;1;87,3;164,5;14;13;1;1;0;865,9;1;17,3;0;0;0;0,5;0,2;0;0;0;0;0;0;0,2;87,3;2,2;0;6,2;0;3;0;34,2;0,2;0;8,4;0;0;2,2;0;0;2,6;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00638004;1;1935-04-01;1;51,9;239,3;17;21;1;1;0;865,9;1;0;0,9;11,7;10,6;20,8;0;3,5;3,6;14,5;0;12,2;5;0;8,1;0,3;3,8;51,9;0;42,2;11,2;0,2;24,9;3,2;0,6;2,2;0;0;0;7,9;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00638004;1;1935-05-01;1;11,6;36,3;5;12;1;1;0;865,9;1;1,2;0,1;0;2,2;11,6;0,4;4,3;0;0;0;0;0;0;0;0;0;0,2;3,9;0;0;0,2;0;0;2,4;0;0;8,6;0;1,2;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00638004;1;1935-06-01;1;7,2;24,7;22;9;1;1;0;865,9;1;0;0;0,9;0;1,5;1,5;0;3,4;0;0;2;0;0;0;0;0;0;0;1;0;6,5;7,2;0;0;0;0,7;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00638004;1;1935-07-01;1;5;10,3;9;6;1;1;0;865,9;1;0;0;0;0,6;0,2;0;2,1;0;5;1,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,9;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00638004;1;1935-08-01;1;0;0;1;0;1;1;1;865,9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00638004;1;1935-09-01;1;6;6,3;23;2;1;1;0;865,9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0,3;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00638004;1;1935-10-01;1;0;0;1;0;1;1;1;865,9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00638004;1;1935-11-01;1;0;0;1;0;1;1;1;865,9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
